date,AAPL,MSFT,TSLA
2019-05-03,50.96,122.68,17.0
2019-05-06,50.17,121.97,17.02
2019-05-07,48.82,119.46,16.47
2019-05-08,48.83,119.45,16.32
2019-05-09,48.31,119.44,16.13
2019-05-10,47.64,121.0,15.97
2019-05-13,44.87,117.4,15.13
2019-05-14,45.58,118.71,15.49
2019-05-15,46.13,120.38,15.46
2019-05-16,45.92,123.16,15.22
2019-05-17,45.66,122.33,14.07
2019-05-20,44.24,120.57,13.69
2019-05-21,45.08,121.22,13.67
2019-05-22,44.16,121.95,12.85
2019-05-23,43.41,120.53,13.03
2019-05-24,43.24,120.59,12.71
2019-05-28,43.06,120.51,12.58
2019-05-29,42.86,119.34,12.66
2019-05-30,43.08,120.1,12.55
2019-05-31,42.3,118.14,12.34
2019-06-03,41.87,114.47,11.93
2019-06-04,43.4,117.64,12.91
2019-06-05,44.1,120.2,13.11
2019-06-06,44.75,122.1,13.73
2019-06-07,45.94,125.52,13.63
2019-06-10,46.53,126.66,14.19
2019-06-11,47.07,126.18,14.47
2019-06-12,46.92,125.6,13.95
2019-06-13,46.91,126.39,14.26
2019-06-14,46.57,126.52,14.33
2019-06-17,46.85,126.9,15.0
2019-06-18,47.95,129.11,14.98
2019-06-19,47.81,129.61,15.1
2019-06-20,48.19,130.82,14.64
2019-06-21,48.03,130.84,14.79
2019-06-24,47.98,131.61,14.91
2019-06-25,47.25,127.45,14.65
2019-06-26,48.27,127.93,14.62
2019-06-27,48.26,128.14,14.86
2019-06-28,47.82,127.96,14.9
2019-07-01,48.7,129.6,15.14
2019-07-02,48.98,130.46,14.97
2019-07-03,49.39,131.3,15.66
2019-07-05,49.34,130.92,15.54
2019-07-08,48.33,130.83,15.36
2019-07-09,48.62,130.35,15.34
2019-07-10,49.1,131.68,15.93
2019-07-11,48.74,132.2,15.91
2019-07-12,49.12,132.68,16.34
2019-07-15,49.58,132.68,16.9
2019-07-16,49.41,130.94,16.83
2019-07-17,49.13,130.17,16.99
2019-07-18,49.69,130.31,16.9
2019-07-19,48.95,130.5,17.21
2019-07-22,50.07,132.23,17.05
2019-07-23,50.46,133.05,17.34
2019-07-24,50.42,134.42,17.66
2019-07-25,50.02,133.91,15.25
2019-07-26,50.19,135.01,15.2
2019-07-29,50.66,134.71,15.72
2019-07-30,50.44,134.06,16.15
2019-07-31,51.47,130.17,16.11
2019-08-01,50.36,131.88,15.59
2019-08-02,49.29,130.77,15.62
2019-08-05,46.71,126.29,15.22
2019-08-06,47.6,128.66,15.38
2019-08-07,48.09,129.22,15.56
2019-08-08,49.15,132.67,15.89
2019-08-09,48.75,131.54,15.67
2019-08-12,48.62,129.71,15.27
2019-08-13,50.68,132.39,15.67
2019-08-14,49.17,128.42,14.64
2019-08-15,48.93,128.13,14.38
2019-08-16,50.08,130.48,14.66
2019-08-19,51.02,132.67,15.12
2019-08-20,51.02,131.56,15.06
2019-08-21,51.57,133.03,14.72
2019-08-22,51.53,132.06,14.81
2019-08-23,49.15,127.85,14.09
2019-08-26,50.08,129.83,14.33
2019-08-27,49.52,130.11,14.27
2019-08-28,49.85,129.93,14.37
2019-08-29,50.69,132.39,14.78
2019-08-30,50.63,132.14,15.04
2019-09-03,49.89,130.39,15.0
2019-09-04,50.74,131.92,14.71
2019-09-05,51.73,134.24,15.31
2019-09-06,51.72,133.33,15.16
2019-09-09,51.94,131.81,15.45
2019-09-10,52.56,130.43,15.7
2019-09-11,54.23,130.47,16.47
2019-09-12,54.11,131.81,16.39
2019-09-13,53.05,131.62,16.35
2019-09-16,53.33,130.67,16.19
2019-09-17,53.53,131.69,16.32
2019-09-18,54.03,132.77,16.23
2019-09-19,53.59,135.22,16.44
2019-09-20,52.81,133.65,16.04
2019-09-23,53.05,133.37,16.08
2019-09-24,52.79,131.68,14.88
2019-09-25,53.61,133.58,15.25
2019-09-26,53.33,133.75,16.17
2019-09-27,53.07,132.01,16.14
2019-09-30,54.32,133.26,16.06
2019-10-01,54.47,131.38,16.31
2019-10-02,53.1,129.06,16.21
2019-10-03,53.56,130.62,15.54
2019-10-04,55.06,132.39,15.43
2019-10-07,55.07,131.43,15.85
2019-10-08,54.42,130.04,16.0
2019-10-09,55.06,132.5,16.3
2019-10-10,55.8,133.33,16.32
2019-10-11,57.29,133.88,16.53
2019-10-14,57.21,133.76,17.13
2019-10-15,57.07,135.69,17.19
2019-10-16,56.84,134.58,17.32
2019-10-17,57.06,133.89,17.46
2019-10-18,57.34,131.71,17.13
2019-10-21,58.33,132.68,16.9
2019-10-22,58.2,130.71,17.04
2019-10-23,58.98,131.54,16.98
2019-10-24,59.08,134.13,19.98
2019-10-25,59.8,134.89,21.88
2019-10-28,60.4,138.21,21.85
2019-10-29,59.01,136.9,21.08
2019-10-30,59.0,138.61,21.0
2019-10-31,60.33,137.42,20.99
2019-11-01,62.04,137.76,20.89
2019-11-04,62.45,138.55,21.16
2019-11-05,62.36,138.46,21.15
2019-11-06,62.39,138.08,21.77
2019-11-07,63.11,138.27,22.37
2019-11-08,63.28,139.9,22.48
2019-11-11,63.78,140.05,23.01
2019-11-12,63.72,140.97,23.33
2019-11-13,64.33,141.2,23.07
2019-11-14,63.89,141.92,23.29
2019-11-15,64.65,143.75,23.48
2019-11-18,64.97,144.1,23.33
2019-11-19,64.78,144.15,23.97
2019-11-20,64.02,143.9,23.48
2019-11-21,63.73,143.76,23.66
2019-11-22,63.68,143.87,22.2
2019-11-25,64.8,145.45,22.42
2019-11-26,64.29,146.22,21.93
2019-11-27,65.15,146.5,22.09
2019-11-29,65.01,145.59,22.0
2019-12-02,64.26,143.83,22.32
2019-12-03,63.11,143.6,22.41
2019-12-04,63.67,144.12,22.2
2019-12-05,64.6,144.2,22.02
2019-12-06,65.85,145.95,22.39
2019-12-09,64.93,145.57,22.64
2019-12-10,65.31,145.35,23.26
2019-12-11,65.87,145.9,23.51
2019-12-12,66.03,147.38,23.98
2019-12-13,66.93,148.62,23.89
2019-12-16,68.08,149.58,25.43
2019-12-17,68.21,148.78,25.27
2019-12-18,68.05,148.47,26.21
2019-12-19,68.12,149.76,26.94
2019-12-20,67.97,151.39,27.04
2019-12-23,69.08,151.39,27.95
2019-12-24,69.15,151.36,28.35
2019-12-26,70.52,152.6,28.73
2019-12-27,70.49,152.88,28.69
2019-12-30,70.91,151.56,27.65
2019-12-31,71.43,151.67,27.89
2020-01-02,73.06,154.48,28.68
2020-01-03,72.35,152.56,29.53
2020-01-06,72.93,152.95,30.1
2020-01-07,72.58,151.55,31.27
2020-01-08,73.75,153.97,32.81
2020-01-09,75.32,155.89,32.09
2020-01-10,75.49,155.17,31.88
2020-01-13,77.1,157.04,34.99
2020-01-14,76.06,155.93,35.86
2020-01-15,75.73,156.94,34.57
2020-01-16,76.68,159.82,34.23
2020-01-17,77.53,160.71,34.03
2020-01-21,77.01,160.13,36.48
2020-01-22,77.28,159.36,37.97
2020-01-23,77.65,160.35,38.15
2020-01-24,77.43,158.73,37.65
2020-01-27,75.15,156.08,37.2
2020-01-28,77.28,159.13,37.79
2020-01-29,78.9,161.61,38.73
2020-01-30,78.78,166.17,42.72
2020-01-31,75.29,163.72,43.37
2020-02-03,75.08,167.71,52.0
2020-02-04,77.56,173.23,59.14
2020-02-05,78.19,173.02,48.98
2020-02-06,79.11,176.61,49.93
2020-02-07,78.04,176.86,49.87
2020-02-10,78.41,181.48,51.42
2020-02-11,77.93,177.39,51.63
2020-02-12,79.78,177.65,51.15
2020-02-13,79.22,176.69,53.6
2020-02-14,79.24,178.26,53.34
2020-02-18,77.78,180.07,57.23
2020-02-19,78.91,180.61,61.16
2020-02-20,78.1,177.85,59.96
2020-02-21,76.33,172.23,60.07
2020-02-24,72.71,164.8,55.59
2020-02-25,70.24,162.08,53.33
2020-02-26,71.36,164.11,51.92
2020-02-27,66.69,152.55,45.27
2020-02-28,66.66,156.24,44.53
2020-03-02,72.86,166.64,49.57
2020-03-03,70.55,158.65,49.7
2020-03-04,73.82,164.48,49.97
2020-03-05,71.42,160.35,48.3
2020-03-06,70.48,155.82,46.9
2020-03-09,64.9,145.26,40.53
2020-03-10,69.58,155.19,43.02
2020-03-11,67.16,148.16,42.28
2020-03-12,60.53,134.11,37.37
2020-03-13,67.78,153.17,36.44
2020-03-16,59.06,130.6,29.67
2020-03-17,61.66,141.35,28.68
2020-03-18,60.15,135.4,24.08
2020-03-19,59.69,137.63,28.51
2020-03-20,55.9,132.46,28.5
2020-03-23,54.71,131.14,28.95
2020-03-24,60.2,143.06,33.67
2020-03-25,59.87,141.69,35.95
2020-03-26,63.02,150.55,35.21
2020-03-27,60.41,144.37,34.29
2020-03-30,62.13,154.52,33.48
2020-03-31,62.01,152.09,34.93
2020-04-01,58.74,146.69,32.1
2020-04-02,59.72,149.73,30.3
2020-04-03,58.86,148.35,32.0
2020-04-06,64.0,159.38,34.42
2020-04-07,63.26,157.67,36.36
2020-04-08,64.88,159.25,36.59
2020-04-09,65.35,159.26,38.2
2020-04-13,66.63,159.62,43.4
2020-04-14,69.99,167.51,47.33
2020-04-15,69.35,165.76,48.66
2020-04-16,69.91,170.73,49.68
2020-04-17,68.96,172.24,50.26
2020-04-20,67.53,168.83,49.76
2020-04-21,65.44,161.84,45.78
2020-04-22,67.32,167.34,48.81
2020-04-23,67.06,165.31,47.04
2020-04-24,69.0,168.33,48.34
2020-04-27,69.05,167.85,53.25
2020-04-28,67.93,163.76,51.27
2020-04-29,70.16,171.11,53.37
2020-04-30,71.64,172.83,52.13
2020-05-01,70.49,168.35,46.75
2020-05-04,71.48,172.47,50.75
2020-05-05,72.56,174.32,51.21
2020-05-06,73.3,176.04,52.17
2020-05-07,74.06,177.06,52.0
2020-05-08,75.82,178.1,54.63
2020-05-11,77.01,180.09,54.09
2020-05-12,76.13,176.01,53.96
2020-05-13,75.22,173.35,52.73
2020-05-14,75.68,174.1,53.56
2020-05-15,75.23,176.64,53.28
2020-05-18,77.0,178.32,54.24
2020-05-19,76.56,177.09,53.87
2020-05-20,78.05,179.54,54.37
2020-05-21,77.46,177.38,55.17
2020-05-22,77.96,177.46,54.46
2020-05-26,77.43,175.58,54.59
2020-05-27,77.77,175.82,54.68
2020-05-28,77.81,175.42,53.72
2020-05-29,77.73,177.21,55.67
2020-06-01,78.69,176.8,59.87
2020-06-02,79.05,178.81,58.77
2020-06-03,79.49,179.25,58.86
2020-06-04,78.8,176.89,57.63
2020-06-05,81.05,181.03,59.04
2020-06-08,81.53,182.15,63.33
2020-06-09,84.1,183.54,62.71
2020-06-10,86.26,190.35,68.34
2020-06-11,82.12,180.13,64.86
2020-06-12,82.83,181.55,62.35
2020-06-15,83.86,182.71,66.06
2020-06-16,86.08,187.19,65.48
2020-06-17,85.96,187.84,66.12
2020-06-18,85.99,189.85,66.93
2020-06-19,85.5,188.72,66.73
2020-06-22,87.74,193.96,66.29
2020-06-23,89.61,195.25,66.79
2020-06-24,88.03,191.32,64.06
2020-06-25,89.2,193.74,65.73
2020-06-26,86.46,189.86,63.98
2020-06-29,88.45,191.9,67.29
2020-06-30,89.19,196.8,71.99
2020-07-01,89.02,197.95,74.64
2020-07-02,89.02,199.46,80.58
2020-07-06,91.4,203.75,91.44
2020-07-07,91.12,201.38,92.66
2020-07-08,93.24,205.81,91.06
2020-07-09,93.64,207.25,92.95
2020-07-10,93.8,206.63,102.98
2020-07-13,93.37,200.24,99.8
2020-07-14,94.92,201.48,101.12
2020-07-15,95.57,201.18,103.07
2020-07-16,94.39,197.2,100.04
2020-07-17,94.2,196.19,100.06
2020-07-20,96.19,204.62,109.53
2020-07-21,94.86,201.87,104.56
2020-07-22,95.13,204.77,106.16
2020-07-23,90.8,195.86,100.87
2020-07-24,90.57,194.66,94.47
2020-07-27,92.72,197.13,102.64
2020-07-28,91.19,195.36,98.43
2020-07-29,92.94,197.33,99.94
2020-07-30,94.07,197.18,99.17
2020-07-31,103.91,198.25,95.38
2020-08-03,106.53,209.4,99.0
2020-08-04,107.24,206.26,99.13
2020-08-05,107.63,205.92,99.0
2020-08-06,111.39,209.22,99.31
2020-08-07,108.86,205.48,96.85
2020-08-10,110.44,201.38,94.57
2020-08-11,107.16,196.68,91.63
2020-08-12,110.72,202.29,103.65
2020-08-13,112.68,201.82,108.07
2020-08-14,112.58,202.01,110.05
2020-08-17,112.28,203.35,122.38
2020-08-18,113.22,204.52,125.81
2020-08-19,113.36,203.28,125.24
2020-08-20,115.88,208.01,133.46
2020-08-21,121.85,206.5,136.67
2020-08-24,123.31,207.15,134.28
2020-08-25,122.3,209.84,134.89
2020-08-26,123.96,214.38,143.54
2020-08-27,122.48,219.64,149.25
2020-08-28,122.28,221.9,147.56
2020-08-31,126.42,218.63,166.11
2020-09-01,131.46,220.31,158.35
2020-09-02,128.74,224.56,149.12
2020-09-03,118.43,210.65,135.67
2020-09-04,118.51,207.69,139.44
2020-09-08,110.53,196.46,110.07
2020-09-09,114.94,204.82,122.09
2020-09-10,111.19,199.08,123.78
2020-09-11,109.73,197.78,124.24
2020-09-14,113.02,199.12,139.87
2020-09-15,113.2,202.39,149.92
2020-09-16,109.86,198.77,147.25
2020-09-17,108.1,196.7,141.14
2020-09-18,104.67,194.26,147.38
2020-09-21,107.85,196.34,149.8
2020-09-22,109.54,201.07,141.41
2020-09-23,104.95,194.45,126.79
2020-09-24,106.03,196.97,129.26
2020-09-25,110.0,201.46,135.78
2020-09-28,112.63,203.03,140.4
2020-09-29,111.78,200.91,139.69
2020-09-30,113.46,203.89,143.0
2020-10-01,114.42,205.96,149.39
2020-10-02,110.73,199.88,138.36
2020-10-05,114.14,203.94,141.89
2020-10-06,110.87,199.61,137.99
2020-10-07,112.75,203.41,141.77
2020-10-08,112.64,204.13,141.97
2020-10-09,114.6,209.2,144.67
2020-10-12,121.88,214.62,147.43
2020-10-13,118.65,216.04,148.88
2020-10-14,118.73,214.1,153.77
2020-10-15,118.26,212.94,149.63
2020-10-16,116.61,212.94,146.56
2020-10-19,113.63,207.66,143.61
2020-10-20,115.13,208.08,140.65
2020-10-21,114.5,208.22,140.88
2020-10-22,113.4,208.31,141.93
2020-10-23,112.71,209.61,140.21
2020-10-26,112.72,203.65,140.09
2020-10-27,114.24,206.72,141.56
2020-10-28,108.95,196.47,135.34
2020-10-29,112.98,198.45,136.94
2020-10-30,106.65,196.27,129.35
2020-11-02,106.57,196.14,133.5
2020-11-03,108.2,200.11,141.3
2020-11-04,112.62,209.77,140.33
2020-11-05,116.62,216.45,146.03
2020-11-06,116.49,216.87,143.32
2020-11-09,114.16,211.7,140.42
2020-11-10,113.82,204.55,136.79
2020-11-11,117.27,209.92,139.04
2020-11-12,117.0,208.84,137.25
2020-11-13,117.04,209.88,136.17
2020-11-16,118.07,210.58,136.03
2020-11-17,117.17,207.89,147.2
2020-11-18,115.84,205.16,162.21
2020-11-19,116.44,206.46,166.42
2020-11-20,115.16,204.49,163.2
2020-11-23,111.74,204.22,173.95
2020-11-24,113.03,207.86,185.13
2020-11-25,113.87,207.87,191.33
2020-11-27,114.42,209.19,195.25
2020-11-30,116.84,208.07,189.2
2020-12-01,120.44,210.15,194.92
2020-12-02,120.79,209.33,189.61
2020-12-03,120.66,208.23,197.79
2020-12-04,119.98,208.35,199.68
2020-12-07,121.45,208.28,213.92
2020-12-08,122.07,209.95,216.63
2020-12-09,119.52,205.86,201.49
2020-12-10,120.95,204.62,209.02
2020-12-11,120.14,207.28,203.33
2020-12-14,119.52,208.19,213.28
2020-12-15,125.5,208.13,211.08
2020-12-16,125.44,213.13,207.59
2020-12-17,126.31,213.27,218.63
2020-12-18,124.3,212.46,231.67
2020-12-21,125.85,216.35,216.62
2020-12-22,129.43,217.66,213.45
2020-12-23,128.53,214.82,215.33
2020-12-24,129.52,216.5,220.59
2020-12-28,134.15,218.65,221.23
2020-12-29,132.36,217.86,222.0
2020-12-30,131.24,215.46,231.59
2020-12-31,130.23,216.18,235.22
2021-01-04,127.01,211.59,243.26
2021-01-05,128.58,211.79,245.04
2021-01-06,124.25,206.3,251.99
2021-01-07,128.49,212.17,272.01
2021-01-08,129.6,213.46,293.34
2021-01-11,126.58,211.39,270.4
2021-01-12,126.41,208.9,283.15
2021-01-13,128.46,210.27,284.8
2021-01-14,126.52,207.05,281.67
2021-01-15,124.78,206.69,275.39
2021-01-19,125.46,210.37,281.52
2021-01-20,129.58,218.05,283.48
2021-01-21,134.33,218.66,281.66
2021-01-22,136.49,219.61,282.21
2021-01-25,140.27,223.09,293.6
2021-01-26,140.5,225.81,294.36
2021-01-27,139.42,226.37,288.05
2021-01-28,134.54,232.23,278.48
2021-01-29,129.51,225.46,264.51
2021-02-01,131.65,232.93,279.94
2021-02-02,132.48,232.79,290.93
2021-02-03,131.45,236.19,284.9
2021-02-04,134.84,235.22,283.33
2021-02-05,134.42,235.41,284.08
2021-02-08,134.57,235.67,287.81
2021-02-09,133.68,236.93,283.15
2021-02-10,133.07,236.01,268.27
2021-02-11,132.82,237.63,270.55
2021-02-12,133.05,238.12,272.04
2021-02-16,130.91,236.87,265.41
2021-02-17,128.6,237.9,266.05
2021-02-18,127.49,237.5,262.46
2021-02-19,127.65,234.75,260.43
2021-02-22,123.85,228.46,238.17
2021-02-23,123.71,227.25,232.95
2021-02-24,123.21,228.5,247.34
2021-02-25,118.92,223.08,227.41
2021-02-26,119.19,226.38,225.17
2021-03-01,125.6,230.82,239.48
2021-03-02,122.98,227.83,228.81
2021-03-03,119.97,221.69,217.73
2021-03-04,118.08,220.88,207.15
2021-03-05,119.34,225.62,199.32
2021-03-08,114.37,221.52,187.67
2021-03-09,119.01,227.75,224.53
2021-03-10,117.93,226.42,222.69
2021-03-11,119.87,231.01,233.2
2021-03-12,118.96,229.66,231.24
2021-03-15,121.87,228.75,235.98
2021-03-16,123.42,231.57,225.63
2021-03-17,122.63,230.92,233.94
2021-03-18,118.47,224.76,217.72
2021-03-19,117.94,224.4,218.29
2021-03-22,121.28,229.9,223.33
2021-03-23,120.44,231.45,220.72
2021-03-24,118.04,229.38,210.09
2021-03-25,118.53,226.34,213.46
2021-03-26,119.14,230.38,206.24
2021-03-29,119.31,229.17,203.76
2021-03-30,117.85,225.86,211.87
2021-03-31,120.06,229.68,222.64
2021-04-01,120.9,236.09,220.58
2021-04-05,123.75,242.64,230.35
2021-04-06,124.05,241.46,230.54
2021-04-07,125.71,243.45,223.66
2021-04-08,128.13,246.71,227.93
2021-04-09,130.72,249.25,225.67
2021-04-12,129.0,249.3,233.99
2021-04-13,132.13,251.82,254.11
2021-04-14,129.77,248.99,244.08
2021-04-15,132.2,252.8,246.28
2021-04-16,131.87,254.01,246.59
2021-04-19,132.53,252.06,238.21
2021-04-20,130.83,251.59,239.66
2021-04-21,131.22,253.85,248.04
2021-04-22,129.68,250.53,239.9
2021-04-23,132.02,254.41,243.13
2021-04-26,132.42,254.8,246.07
2021-04-27,132.09,255.21,234.91
2021-04-28,131.3,247.99,231.47
2021-04-29,131.2,245.99,225.67
2021-04-30,129.21,245.67,236.48
2021-05-03,130.27,245.36,228.3
2021-05-04,125.66,241.39,224.53
2021-05-05,125.91,240.11,223.65
2021-05-06,127.52,243.28,221.18
2021-05-07,128.2,245.94,224.12
2021-05-10,124.89,240.8,209.68
2021-05-11,123.97,239.87,205.73
2021-05-12,120.87,232.83,196.63
2021-05-13,123.04,236.76,190.56
2021-05-14,125.48,241.74,196.58
2021-05-17,124.32,238.85,192.28
2021-05-18,122.92,236.8,192.62
2021-05-19,122.76,237.39,187.82
2021-05-20,125.34,240.67,195.59
2021-05-21,123.49,239.39,193.63
2021-05-24,125.14,244.87,202.15
2021-05-25,124.94,245.79,201.56
2021-05-26,124.89,245.56,206.38
2021-05-27,123.35,243.43,210.28
2021-05-28,122.69,243.79,208.41
2021-06-01,122.36,241.57,207.97
2021-06-02,123.13,241.47,201.71
2021-06-03,121.63,239.92,190.95
2021-06-04,123.95,244.88,199.68
2021-06-07,123.96,247.83,201.71
2021-06-08,124.78,246.62,201.2
2021-06-09,125.17,247.61,199.59
2021-06-10,124.16,251.18,203.37
2021-06-11,125.38,251.81,203.3
2021-06-14,128.47,253.76,205.9
2021-06-15,127.64,252.27,199.79
2021-06-16,128.14,251.31,201.62
2021-06-17,129.75,254.75,205.53
2021-06-18,128.45,253.32,207.77
2021-06-21,130.26,256.44,206.94
2021-06-22,131.91,259.25,207.9
2021-06-23,131.64,259.02,218.86
2021-06-24,131.35,260.4,226.61
2021-06-25,131.05,258.77,223.96
2021-06-28,132.7,262.39,229.57
2021-06-29,134.22,265.0,226.92
2021-06-30,134.85,264.51,226.57
2021-07-01,135.15,265.2,225.97
2021-07-02,137.8,271.11,226.3
2021-07-06,139.83,271.12,219.86
2021-07-07,142.34,273.33,214.88
2021-07-08,141.03,270.88,217.6
2021-07-09,142.87,271.39,218.98
2021-07-12,142.27,270.78,228.57
2021-07-13,143.39,274.36,222.85
2021-07-14,146.85,275.85,217.79
2021-07-15,146.19,274.41,216.87
2021-07-16,144.13,274.13,214.74
2021-07-19,140.25,270.48,215.41
2021-07-20,143.89,272.74,220.17
2021-07-21,143.15,274.77,218.43
2021-07-22,144.53,279.4,216.42
2021-07-23,146.27,282.84,214.46
2021-07-26,146.69,282.24,219.21
2021-07-27,144.5,279.79,214.93
2021-07-28,142.74,279.47,215.66
2021-07-29,143.39,279.75,225.78
2021-07-30,143.61,278.19,229.07
2021-08-02,143.27,278.11,236.56
2021-08-03,145.08,280.35,236.58
2021-08-04,144.68,279.76,236.97
2021-08-05,144.79,282.7,238.21
2021-08-06,144.1,282.64,233.03
2021-08-09,144.05,281.53,237.92
2021-08-10,143.57,279.69,236.66
2021-08-11,143.82,280.19,235.94
2021-08-12,146.81,282.98,240.75
2021-08-13,147.02,285.95,239.06
2021-08-16,149.01,287.66,228.72
2021-08-17,148.09,286.17,221.9
2021-08-18,144.32,284.42,229.66
2021-08-19,144.65,290.33,224.49
2021-08-20,146.12,297.76,226.75
2021-08-23,147.62,298.04,235.43
2021-08-24,147.53,296.06,236.16
2021-08-25,146.29,295.46,237.07
2021-08-26,145.48,292.6,233.72
2021-08-27,146.53,293.22,237.31
2021-08-30,150.98,297.01,243.64
2021-08-31,149.71,295.33,245.24
2021-09-01,150.38,295.28,244.7
2021-09-02,151.51,294.62,244.13
2021-09-03,152.15,294.61,244.52
2021-09-07,154.5,293.67,250.97
2021-09-08,152.94,293.7,251.29
2021-09-09,151.92,290.8,251.62
2021-09-10,146.89,289.3,245.42
2021-09-13,147.46,290.55,247.67
2021-09-14,146.05,293.29,248.16
2021-09-15,146.95,298.21,251.94
2021-09-16,146.71,298.6,252.33
2021-09-17,144.02,293.37,253.16
2021-09-20,140.94,287.92,243.39
2021-09-21,141.43,288.41,246.46
2021-09-22,143.81,292.1,250.65
2021-09-23,144.78,293.06,251.21
2021-09-24,144.87,292.86,258.13
2021-09-27,143.34,287.79,263.79
2021-09-28,139.93,277.37,259.19
2021-09-29,140.84,277.84,260.44
2021-09-30,139.52,275.81,258.49
2021-10-01,140.66,282.83,258.41
2021-10-04,137.2,276.97,260.51
2021-10-05,139.14,282.5,260.2
2021-10-06,140.02,286.75,260.92
2021-10-07,141.29,288.45,264.54
2021-10-08,140.91,288.45,261.83
2021-10-11,140.82,287.85,263.98
2021-10-12,139.53,286.53,268.57
2021-10-13,138.94,289.88,270.36
2021-10-14,141.75,296.18,272.77
2021-10-15,142.82,297.61,281.01
2021-10-18,144.5,300.62,290.04
2021-10-19,146.68,301.54,288.09
2021-10-20,147.18,300.74,288.6
2021-10-21,147.39,304.02,298.0
2021-10-22,146.61,302.45,303.23
2021-10-25,146.57,301.45,341.62
2021-10-26,147.24,303.38,339.48
2021-10-27,146.77,316.16,345.95
2021-10-28,150.44,317.31,359.01
2021-10-29,147.71,324.43,371.33
2021-11-01,146.88,322.23,402.86
2021-11-02,147.93,325.9,390.67
2021-11-03,149.38,326.76,404.62
2021-11-04,148.85,329.14,409.97
2021-11-05,149.39,328.77,407.36
2021-11-08,148.56,329.68,387.65
2021-11-09,148.92,328.66,341.17
2021-11-10,146.07,323.62,355.98
2021-11-11,146.02,325.22,354.5
2021-11-12,148.11,329.42,344.47
2021-11-15,148.12,328.78,337.8
2021-11-16,149.11,332.15,351.58
2021-11-17,151.57,332.37,363.0
2021-11-18,155.89,334.48,365.46
2021-11-19,158.54,336.28,379.02
2021-11-22,159.0,333.07,385.62
2021-11-23,159.39,330.96,369.68
2021-11-24,159.91,331.19,372.0
2021-11-26,154.85,323.12,360.64
2021-11-29,158.23,329.93,379.0
2021-11-30,163.23,324.01,381.59
2021-12-01,162.71,323.51,365.0
2021-12-02,161.71,322.93,361.53
2021-12-03,159.81,316.58,338.32
2021-12-06,163.25,319.7,336.34
2021-12-07,169.04,328.25,350.58
2021-12-08,172.89,328.3,356.32
2021-12-09,172.37,326.47,334.6
2021-12-10,177.2,335.72,339.01
2021-12-13,173.54,332.65,322.14
2021-12-14,172.15,321.81,319.5
2021-12-15,177.05,327.99,325.33
2021-12-16,170.1,318.43,308.97
2021-12-17,169.0,317.36,310.86
2021-12-20,167.62,313.54,299.98
2021-12-21,170.82,320.78,312.84
2021-12-22,173.44,326.57,336.29
2021-12-23,174.07,328.03,355.67
2021-12-27,178.07,335.63,364.65
2021-12-28,177.04,334.46,362.82
2021-12-29,177.13,335.14,362.06
2021-12-30,175.97,332.57,356.78
2021-12-31,175.35,329.63,352.26
2022-01-03,179.73,328.09,399.93
2022-01-04,177.45,322.46,383.2
2022-01-05,172.73,310.08,362.71
2022-01-06,169.85,307.63,354.9
2022-01-07,170.01,307.79,342.32
2022-01-10,170.03,308.02,352.71
2022-01-11,172.89,308.71,354.8
2022-01-12,173.33,311.94,368.74
2022-01-13,170.03,298.73,343.85
2022-01-14,170.9,304.03,349.87
2022-01-18,167.67,296.63,343.5
2022-01-19,164.15,297.29,331.88
2022-01-20,162.45,295.6,332.09
2022-01-21,160.38,290.14,314.63
2022-01-24,159.6,290.47,310.0
2022-01-25,157.78,282.75,306.13
2022-01-26,157.69,290.81,312.47
2022-01-27,157.23,293.87,276.37
2022-01-28,168.2,302.13,282.12
2022-01-31,172.59,304.79,312.24
2022-02-01,172.42,302.62,310.42
2022-02-02,173.64,307.22,301.89
2022-02-03,170.73,295.25,297.05
2022-02-04,170.45,299.85,307.77
2022-02-07,169.73,294.96,302.45
2022-02-08,172.86,298.5,307.33
2022-02-09,174.29,305.02,310.67
2022-02-10,170.18,296.36,301.52
2022-02-11,166.74,289.17,286.67
2022-02-14,166.98,289.13,291.92
2022-02-15,170.84,294.49,307.48
2022-02-16,170.61,294.15,307.8
2022-02-17,166.98,285.53,292.12
2022-02-18,165.42,282.78,285.66
2022-02-22,162.47,282.58,273.84
2022-02-23,158.27,275.26,254.68
2022-02-24,160.91,289.32,266.92
2022-02-25,162.99,292.0,269.96
2022-02-28,163.26,293.45,290.14
2022-03-01,161.36,289.68,288.12
2022-03-02,164.68,294.82,293.3
2022-03-03,164.36,290.63,279.76
2022-03-04,161.33,284.68,279.43
2022-03-07,157.51,273.93,268.19
2022-03-08,155.67,270.92,274.8
2022-03-09,161.11,283.34,286.32
2022-03-10,156.73,280.49,279.43
2022-03-11,152.99,275.06,265.12
2022-03-14,148.92,271.5,255.46
2022-03-15,153.34,282.02,267.3
2022-03-16,157.79,289.13,280.08
2022-03-17,158.81,289.94,290.53
2022-03-18,162.13,295.06,301.8
2022-03-21,163.52,293.81,307.05
2022-03-22,166.92,298.63,331.33
2022-03-23,168.29,294.14,333.04
2022-03-24,172.11,298.67,337.97
2022-03-25,172.75,298.25,336.88
2022-03-28,173.62,305.15,363.95
2022-03-29,176.94,309.77,366.52
2022-03-30,175.77,308.25,364.66
2022-03-31,172.64,302.8,359.2
